ID,Name,StudyHours,Attendance,Marks,Result,Grade,PerformanceScore
410,Student_410,1.8,93,96.2,Pass,A+,Excellent
415,Student_415,6.7,97,98.9,Pass,A+,Excellent
432,Student_432,7.9,81,91.6,Pass,A+,Excellent
441,Student_441,1.8,71,96.7,Pass,A+,Excellent
442,Student_442,9.9,100,91.0,Pass,A+,Excellent
450,Student_450,1.8,65,88.4,Pass,A,Excellent
453,Student_453,4.8,69,87.2,Pass,A,Excellent
458,Student_458,5.2,99,85.4,Pass,A,Excellent
461,Student_461,2.1,82,92.7,Pass,A+,Excellent
462,Student_462,6.8,82,92.8,Pass,A+,Excellent
463,Student_463,7.7,90,92.2,Pass,A+,Excellent
466,Student_466,4.4,82,99.1,Pass,A+,Excellent
467,Student_467,3.6,62,86.3,Pass,A,Excellent
476,Student_476,9.9,99,89.3,Pass,A,Excellent
478,Student_478,6.0,83,86.5,Pass,A,Excellent
479,Student_479,9.7,91,97.9,Pass,A+,Excellent
483,Student_483,5.1,60,87.6,Pass,A,Excellent
486,Student_486,9.1,58,87.9,Pass,A,Excellent
488,Student_488,3.5,58,94.9,Pass,A+,Excellent
492,Student_492,6.6,90,87.6,Pass,A,Excellent
494,Student_494,2.7,61,91.4,Pass,A+,Excellent
495,Student_495,5.2,57,94.4,Pass,A+,Excellent
497,Student_497,6.3,99,99.0,Pass,A+,Excellent
501,Student_501,7.3,56,93.6,Pass,A+,Excellent
507,Student_507,9.2,71,92.9,Pass,A+,Excellent
508,Student_508,8.4,75,88.2,Pass,A,Excellent
510,Student_510,7.5,90,98.0,Pass,A+,Excellent
512,Student_512,4.8,63,99.0,Pass,A+,Excellent
516,Student_516,1.2,72,92.9,Pass,A+,Excellent
527,Student_527,4.7,78,91.5,Pass,A+,Excellent
528,Student_528,3.5,81,89.1,Pass,A,Excellent
533,Student_533,10.0,67,89.3,Pass,A,Excellent
537,Student_537,8.6,81,89.7,Pass,A,Excellent
541,Student_541,9.6,59,89.6,Pass,A,Excellent
551,Student_551,5.7,70,90.5,Pass,A+,Excellent
553,Student_553,6.0,73,98.7,Pass,A+,Excellent
561,Student_561,7.3,99,91.3,Pass,A+,Excellent
563,Student_563,2.2,100,90.2,Pass,A+,Excellent
573,Student_573,4.6,55,96.3,Pass,A+,Excellent
574,Student_574,6.6,88,92.3,Pass,A+,Excellent
575,Student_575,8.8,91,86.0,Pass,A,Excellent
576,Student_576,9.5,100,87.3,Pass,A,Excellent
579,Student_579,5.4,52,94.4,Pass,A+,Excellent
585,Student_585,6.7,82,91.9,Pass,A+,Excellent
588,Student_588,2.2,57,98.6,Pass,A+,Excellent
593,Student_593,2.6,91,95.1,Pass,A+,Excellent
595,Student_595,9.1,63,91.5,Pass,A+,Excellent
597,Student_597,7.0,51,94.6,Pass,A+,Excellent
598,Student_598,2.6,86,85.2,Pass,A,Excellent
599,Student_599,2.7,54,88.3,Pass,A,Excellent
601,Student_601,2.5,94,97.8,Pass,A+,Excellent
604,Student_604,1.8,63,89.8,Pass,A,Excellent
606,Student_606,5.1,74,92.4,Pass,A+,Excellent
620,Student_620,7.7,61,94.2,Pass,A+,Excellent
621,Student_621,2.7,85,91.1,Pass,A+,Excellent
628,Student_628,7.7,52,87.7,Pass,A,Excellent
631,Student_631,7.4,59,99.7,Pass,A+,Excellent
635,Student_635,2.0,79,89.9,Pass,A,Excellent
639,Student_639,3.4,69,94.6,Pass,A+,Excellent
641,Student_641,1.2,92,89.8,Pass,A,Excellent
642,Student_642,3.9,61,92.7,Pass,A+,Excellent
648,Student_648,7.1,96,86.4,Pass,A,Excellent
650,Student_650,5.5,61,93.6,Pass,A+,Excellent
662,Student_662,9.9,63,97.0,Pass,A+,Excellent
688,Student_688,3.5,88,88.2,Pass,A,Excellent
692,Student_692,4.8,99,95.9,Pass,A+,Excellent
699,Student_699,2.4,65,92.5,Pass,A+,Excellent
702,Student_702,1.5,57,99.6,Pass,A+,Excellent
708,Student_708,8.3,81,94.5,Pass,A+,Excellent
712,Student_712,6.4,71,89.4,Pass,A,Excellent
713,Student_713,5.2,96,97.3,Pass,A+,Excellent
714,Student_714,4.7,83,89.3,Pass,A,Excellent
728,Student_728,8.2,61,85.1,Pass,A,Excellent
732,Student_732,8.3,95,96.5,Pass,A+,Excellent
739,Student_739,5.0,63,94.8,Pass,A+,Excellent
741,Student_741,5.2,54,92.4,Pass,A+,Excellent
744,Student_744,5.5,77,94.1,Pass,A+,Excellent
759,Student_759,9.0,53,90.7,Pass,A+,Excellent
765,Student_765,1.3,68,87.3,Pass,A,Excellent
767,Student_767,7.9,83,87.9,Pass,A,Excellent
768,Student_768,8.9,67,89.3,Pass,A,Excellent
769,Student_769,4.1,62,91.5,Pass,A+,Excellent
770,Student_770,8.4,90,95.0,Pass,A+,Excellent
782,Student_782,5.9,61,93.4,Pass,A+,Excellent
796,Student_796,8.8,75,99.3,Pass,A+,Excellent
803,Student_803,6.2,51,97.8,Pass,A+,Excellent
810,Student_810,2.0,97,85.4,Pass,A,Excellent
813,Student_813,2.1,77,94.0,Pass,A+,Excellent
815,Student_815,8.8,75,97.4,Pass,A+,Excellent
817,Student_817,6.3,61,93.3,Pass,A+,Excellent
820,Student_820,4.0,97,99.0,Pass,A+,Excellent
822,Student_822,1.0,64,97.7,Pass,A+,Excellent
830,Student_830,5.1,95,85.7,Pass,A,Excellent
831,Student_831,3.0,99,90.0,Pass,A+,Excellent
839,Student_839,6.2,96,98.0,Pass,A+,Excellent
848,Student_848,10.0,62,99.6,Pass,A+,Excellent
849,Student_849,5.5,71,92.8,Pass,A+,Excellent
859,Student_859,6.1,77,97.8,Pass,A+,Excellent
860,Student_860,1.6,84,94.6,Pass,A+,Excellent
863,Student_863,5.7,91,92.2,Pass,A+,Excellent
865,Student_865,4.6,79,87.4,Pass,A,Excellent
867,Student_867,2.4,51,87.7,Pass,A,Excellent
869,Student_869,8.8,62,92.6,Pass,A+,Excellent
870,Student_870,9.5,53,96.6,Pass,A+,Excellent
873,Student_873,6.8,79,98.9,Pass,A+,Excellent
875,Student_875,1.2,56,91.8,Pass,A+,Excellent
880,Student_880,3.0,62,85.7,Pass,A,Excellent
885,Student_885,8.2,91,91.9,Pass,A+,Excellent
886,Student_886,2.6,85,98.8,Pass,A+,Excellent
888,Student_888,3.1,53,89.7,Pass,A,Excellent
891,Student_891,7.5,93,97.4,Pass,A+,Excellent
894,Student_894,4.6,96,91.2,Pass,A+,Excellent
896,Student_896,2.8,71,90.8,Pass,A+,Excellent
897,Student_897,3.6,70,93.6,Pass,A+,Excellent
899,Student_899,1.1,77,93.0,Pass,A+,Excellent
903,Student_903,2.6,64,95.6,Pass,A+,Excellent
912,Student_912,3.4,76,88.3,Pass,A,Excellent
915,Student_915,6.0,99,97.4,Pass,A+,Excellent
919,Student_919,7.9,88,89.7,Pass,A,Excellent
926,Student_926,1.2,82,85.2,Pass,A,Excellent
927,Student_927,3.4,99,86.1,Pass,A,Excellent
930,Student_930,3.3,98,90.8,Pass,A+,Excellent
940,Student_940,6.2,64,88.5,Pass,A,Excellent
941,Student_941,3.5,84,96.9,Pass,A+,Excellent
943,Student_943,6.9,56,97.3,Pass,A+,Excellent
948,Student_948,9.1,63,87.7,Pass,A,Excellent
956,Student_956,4.4,52,88.2,Pass,A,Excellent
957,Student_957,5.7,91,95.8,Pass,A+,Excellent
959,Student_959,2.5,90,94.4,Pass,A+,Excellent
964,Student_964,4.5,95,98.7,Pass,A+,Excellent
969,Student_969,6.1,91,93.3,Pass,A+,Excellent
978,Student_978,1.5,85,89.4,Pass,A,Excellent
979,Student_979,5.5,52,88.2,Pass,A,Excellent
983,Student_983,2.0,55,86.5,Pass,A,Excellent
998,Student_998,2.2,99,90.4,Pass,A+,Excellent
